10000,0.00032362937927246096
20000,0.0006509304046630859
30000,0.0009817123413085938
40000,0.0013212919235229491
50000,0.002368521690368652
60000,0.0020558834075927734
70000,0.002622175216674805
80000,0.0033900976181030274
90000,0.0033063650131225585
100000,0.0035807132720947266
